relative_path,class,tumor_type,sequence,split,group_id
Meningothelial Tumors/enh_Tr-me_1014.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1014.jpg
Meningothelial Tumors/enh_Tr-me_1020.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1020.jpg
Meningothelial Tumors/enh_Tr-me_1022.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1022.jpg
Meningothelial Tumors/enh_Tr-me_1030.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1030.jpg
Meningothelial Tumors/enh_Tr-me_1032.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1032.jpg
Meningothelial Tumors/enh_Tr-me_1034.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1034.jpg
Meningothelial Tumors/enh_Tr-me_1035.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1035.jpg
Meningothelial Tumors/enh_Tr-me_1036.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1036.jpg
Meningothelial Tumors/enh_Tr-me_1041.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1041.jpg
Meningothelial Tumors/enh_Tr-me_1047.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1047.jpg
Meningothelial Tumors/enh_Tr-me_1048.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1048.jpg
Meningothelial Tumors/enh_Tr-me_1049.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1049.jpg
Meningothelial Tumors/enh_Tr-me_1062.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1062.jpg
Meningothelial Tumors/enh_Tr-me_1068.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1068.jpg
Meningothelial Tumors/enh_Tr-me_1069.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1069.jpg
Meningothelial Tumors/enh_Tr-me_1084.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1084.jpg
Meningothelial Tumors/enh_Tr-me_1086.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1086.jpg
Meningothelial Tumors/enh_Tr-me_1092.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1092.jpg
Meningothelial Tumors/enh_Tr-me_1105.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1105.jpg
Meningothelial Tumors/enh_Tr-me_1120.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1120.jpg
Meningothelial Tumors/enh_Tr-me_1138.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1138.jpg
Meningothelial Tumors/enh_Tr-me_1140.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1140.jpg
Meningothelial Tumors/enh_Tr-me_1145.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1145.jpg
Meningothelial Tumors/enh_Tr-me_1147.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1147.jpg
Meningothelial Tumors/enh_Tr-me_1149.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1149.jpg
Meningothelial Tumors/enh_Tr-me_1151.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1151.jpg
Meningothelial Tumors/enh_Tr-me_1158.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1158.jpg
Meningothelial Tumors/enh_Tr-me_1159.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1159.jpg
Meningothelial Tumors/enh_Tr-me_1170.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1170.jpg
Meningothelial Tumors/enh_Tr-me_1180.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1180.jpg
Meningothelial Tumors/enh_Tr-me_1198.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1198.jpg
Meningothelial Tumors/enh_Tr-me_1200.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1200.jpg
Meningothelial Tumors/enh_Tr-me_1213.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1213.jpg
Meningothelial Tumors/enh_Tr-me_1218.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1218.jpg
Meningothelial Tumors/enh_Tr-me_1219.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1219.jpg
Meningothelial Tumors/enh_Tr-me_1221.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1221.jpg
Meningothelial Tumors/enh_Tr-me_1225.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1225.jpg
Meningothelial Tumors/enh_Tr-me_1234.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1234.jpg
Meningothelial Tumors/enh_Tr-me_1243.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1243.jpg
Meningothelial Tumors/enh_Tr-me_1244.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1244.jpg
Meningothelial Tumors/enh_Tr-me_1256.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1256.jpg
Meningothelial Tumors/enh_Tr-me_1269.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1269.jpg
Meningothelial Tumors/enh_Tr-me_1270.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1270.jpg
Meningothelial Tumors/enh_Tr-me_1273.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1273.jpg
Meningothelial Tumors/enh_Tr-me_1292.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1292.jpg
Meningothelial Tumors/enh_Tr-me_1294.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1294.jpg
Meningothelial Tumors/enh_Tr-me_1299.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1299.jpg
Meningothelial Tumors/enh_Tr-me_1309.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1309.jpg
Meningothelial Tumors/enh_Tr-me_1320.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1320.jpg
Meningothelial Tumors/enh_Tr-me_1321.jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/enh_Tr-me_1321.jpg
Meningothelial Tumors/gaussian_meningioma (100).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (100).jpg
Meningothelial Tumors/gaussian_meningioma (110).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (110).jpg
Meningothelial Tumors/gaussian_meningioma (112).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (112).jpg
Meningothelial Tumors/gaussian_meningioma (116).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (116).jpg
Meningothelial Tumors/gaussian_meningioma (120).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (120).jpg
Meningothelial Tumors/gaussian_meningioma (133).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (133).jpg
Meningothelial Tumors/gaussian_meningioma (3).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (3).jpg
Meningothelial Tumors/gaussian_meningioma (36).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (36).jpg
Meningothelial Tumors/gaussian_meningioma (52).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (52).jpg
Meningothelial Tumors/gaussian_meningioma (84).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (84).jpg
Meningothelial Tumors/gaussian_meningioma (94).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/gaussian_meningioma (94).jpg
Meningothelial Tumors/median_meningioma (118).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/median_meningioma (118).jpg
Meningothelial Tumors/salt_pepper_meningioma (101).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (101).jpg
Meningothelial Tumors/salt_pepper_meningioma (107).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (107).jpg
Meningothelial Tumors/salt_pepper_meningioma (109).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (109).jpg
Meningothelial Tumors/salt_pepper_meningioma (115).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (115).jpg
Meningothelial Tumors/salt_pepper_meningioma (122).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (122).jpg
Meningothelial Tumors/salt_pepper_meningioma (124).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (124).jpg
Meningothelial Tumors/salt_pepper_meningioma (128).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (128).jpg
Meningothelial Tumors/salt_pepper_meningioma (14).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (14).jpg
Meningothelial Tumors/salt_pepper_meningioma (24).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (24).jpg
Meningothelial Tumors/salt_pepper_meningioma (25).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (25).jpg
Meningothelial Tumors/salt_pepper_meningioma (28).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (28).jpg
Meningothelial Tumors/salt_pepper_meningioma (34).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (34).jpg
Meningothelial Tumors/salt_pepper_meningioma (40).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (40).jpg
Meningothelial Tumors/salt_pepper_meningioma (42).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (42).jpg
Meningothelial Tumors/salt_pepper_meningioma (50).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (50).jpg
Meningothelial Tumors/salt_pepper_meningioma (57).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (57).jpg
Meningothelial Tumors/salt_pepper_meningioma (62).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (62).jpg
Meningothelial Tumors/salt_pepper_meningioma (78).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (78).jpg
Meningothelial Tumors/salt_pepper_meningioma (83).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (83).jpg
Meningothelial Tumors/salt_pepper_meningioma (87).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/salt_pepper_meningioma (87).jpg
Meningothelial Tumors/speckle_meningioma (6).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/speckle_meningioma (6).jpg
Meningothelial Tumors/speckle_meningioma (60).jpg,Meningothelial Tumors,Meningothelial Tumors,,test,Meningothelial Tumors/speckle_meningioma (60).jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 014.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 015.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 016.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 017.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 018.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 019.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 020.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 021.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 022.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 023.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 024.jpg,Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,Mesenchymal (Non-Meningothelial Tumors)/T1 - Solitary fibrous tumor (hemangiopericytoma) occipital 013.jpg
"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 007.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 007.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 008.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 007.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 009.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 007.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 010.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 007.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 011.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1 - Supratentorial meningeal hemangioblastoma mimicking hypervascular meningioma frontal , ventricle 007.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 064.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 065.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 066.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 067.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 068.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 069.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 070.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 071.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 072.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 073.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 074.jpg",Mesenchymal (Non-Meningothelial Tumors),Mesenchymal (Non-Meningothelial Tumors),,test,"Mesenchymal (Non-Meningothelial Tumors)/T1C+ - Solitary fibrous tumor (hemangiopericytoma) frontal , ventricle 063.jpg"
